Id	Name	Element Type	Element Category	Unique Id2	WorksetId
455790	"Wall - 12"""	"Wall - 12"""	Walls	04907552-2f8e-4f37-a4f8-9b51dfeba6f2-0006f46e	Interior
455836	"Wall - 12"""	"Wall - 12"""	Walls	04907552-2f8e-4f37-a4f8-9b51dfeba6f2-0006f49c	Interior
455906	"Wall - 12"""	"Wall - 12"""	Walls	04907552-2f8e-4f37-a4f8-9b51dfeba6f2-0006f4e2	Interior
455957	"Wall - 12"""	"Wall - 12"""	Walls	04907552-2f8e-4f37-a4f8-9b51dfeba6f2-0006f515	Interior
455997	"Wall - 12"""	"Wall - 12"""	Walls	04907552-2f8e-4f37-a4f8-9b51dfeba6f2-0006f53d	Interior
456052	"Wall - 12"""	"Wall - 12"""	Walls	04907552-2f8e-4f37-a4f8-9b51dfeba6f2-0006f574	Interior
456086	"Wall - 12"""	"Wall - 12"""	Walls	04907552-2f8e-4f37-a4f8-9b51dfeba6f2-0006f596	Interior
456162	"Wall - 12"""	"Wall - 12"""	Walls	04907552-2f8e-4f37-a4f8-9b51dfeba6f2-0006f5e2	Interior
456304	"Wall - 8"""	"Wall - 8"""	Walls	04907552-2f8e-4f37-a4f8-9b51dfeba6f2-0006f670	Interior
456401	"Wall - 8"""	"Wall - 8"""	Walls	04907552-2f8e-4f37-a4f8-9b51dfeba6f2-0006f6d1	Interior
456483	"Wall - 8"""	"Wall - 8"""	Walls	04907552-2f8e-4f37-a4f8-9b51dfeba6f2-0006f723	Interior
456563	"Wall - 8"""	"Wall - 8"""	Walls	04907552-2f8e-4f37-a4f8-9b51dfeba6f2-0006f773	Interior
456634	"Wall - 8"""	"Wall - 8"""	Walls	04907552-2f8e-4f37-a4f8-9b51dfeba6f2-0006f7ba	Interior
456726	"Wall - 8"""	"Wall - 8"""	Walls	04907552-2f8e-4f37-a4f8-9b51dfeba6f2-0006f816	Interior
456791	"Wall - 8"""	"Wall - 8"""	Walls	04907552-2f8e-4f37-a4f8-9b51dfeba6f2-0006f857	Interior
456829	"Wall - 8"""	"Wall - 8"""	Walls	04907552-2f8e-4f37-a4f8-9b51dfeba6f2-0006f87d	Interior
456987	"Wall - 8"""	"Wall - 8"""	Walls	04907552-2f8e-4f37-a4f8-9b51dfeba6f2-0006f91b	Interior
457052	"Wall - 6"""	"Wall - 6"""	Walls	04907552-2f8e-4f37-a4f8-9b51dfeba6f2-0006f95c	Interior
457097	"Wall - 6"""	"Wall - 6"""	Walls	04907552-2f8e-4f37-a4f8-9b51dfeba6f2-0006f989	Interior
457237	"Wall - 8"""	"Wall - 8"""	Walls	04907552-2f8e-4f37-a4f8-9b51dfeba6f2-0006fa15	Interior
457340	"Wall - 6"""	"Wall - 6"""	Walls	04907552-2f8e-4f37-a4f8-9b51dfeba6f2-0006fa7c	Interior
457369	"Wall - 6"""	"Wall - 6"""	Walls	04907552-2f8e-4f37-a4f8-9b51dfeba6f2-0006fa99	Interior
457438	"Wall - 6"""	"Wall - 6"""	Walls	04907552-2f8e-4f37-a4f8-9b51dfeba6f2-0006fade	Interior
457486	"Wall - 6"""	"Wall - 6"""	Walls	04907552-2f8e-4f37-a4f8-9b51dfeba6f2-0006fb0e	Interior
457558	"Wall - 6"""	"Wall - 6"""	Walls	04907552-2f8e-4f37-a4f8-9b51dfeba6f2-0006fb56	Interior
457632	"Wall - 6"""	"Wall - 6"""	Walls	04907552-2f8e-4f37-a4f8-9b51dfeba6f2-0006fba0	Interior
457671	"Wall - 6"""	"Wall - 6"""	Walls	04907552-2f8e-4f37-a4f8-9b51dfeba6f2-0006fbc7	Interior
457707	"Wall - 6"""	"Wall - 6"""	Walls	04907552-2f8e-4f37-a4f8-9b51dfeba6f2-0006fbeb	Interior
458011	"Wall - 6"""	"Wall - 6"""	Walls	04907552-2f8e-4f37-a4f8-9b51dfeba6f2-0006fd1b	Interior
458069	"Wall - 6"""	"Wall - 6"""	Walls	04907552-2f8e-4f37-a4f8-9b51dfeba6f2-0006fd55	Interior
458133	"Wall - 6"""	"Wall - 6"""	Walls	04907552-2f8e-4f37-a4f8-9b51dfeba6f2-0006fd95	Interior
458190	"Wall - 6"""	"Wall - 6"""	Walls	04907552-2f8e-4f37-a4f8-9b51dfeba6f2-0006fdce	Interior
458235	"Wall - 6"""	"Wall - 6"""	Walls	04907552-2f8e-4f37-a4f8-9b51dfeba6f2-0006fdfb	Interior
458417	"Wall - 6"""	"Wall - 6"""	Walls	04907552-2f8e-4f37-a4f8-9b51dfeba6f2-0006feb1	Interior
458672	"Wall - 6"""	"Wall - 6"""	Walls	04907552-2f8e-4f37-a4f8-9b51dfeba6f2-0006ffb0	Interior
458779	"Wall - 6"""	"Wall - 6"""	Walls	04907552-2f8e-4f37-a4f8-9b51dfeba6f2-0007001b	Interior
458838	"Wall - 6"""	"Wall - 6"""	Walls	04907552-2f8e-4f37-a4f8-9b51dfeba6f2-00070056	Interior
458946	"Wall - 6"""	"Wall - 6"""	Walls	04907552-2f8e-4f37-a4f8-9b51dfeba6f2-000700c2	Interior
459012	"Wall - 6"""	"Wall - 6"""	Walls	04907552-2f8e-4f37-a4f8-9b51dfeba6f2-00070104	Interior
459057	"Wall - 6"""	"Wall - 6"""	Walls	04907552-2f8e-4f37-a4f8-9b51dfeba6f2-00070131	Interior
459104	"Wall - 6"""	"Wall - 6"""	Walls	04907552-2f8e-4f37-a4f8-9b51dfeba6f2-00070160	Interior
459198	"Wall - 6"""	"Wall - 6"""	Walls	04907552-2f8e-4f37-a4f8-9b51dfeba6f2-000701be	Interior
459868	"Wall - 8"""	"Wall - 8"""	Walls	04907552-2f8e-4f37-a4f8-9b51dfeba6f2-0007045c	Interior
459869	"Wall - 8"""	"Wall - 8"""	Walls	04907552-2f8e-4f37-a4f8-9b51dfeba6f2-0007045d	Interior
460359	"Wall - 8"""	"Wall - 8"""	Walls	04907552-2f8e-4f37-a4f8-9b51dfeba6f2-00070647	Interior
460566	"Wall - 8"""	"Wall - 8"""	Walls	04907552-2f8e-4f37-a4f8-9b51dfeba6f2-00070716	Interior
461079	"Wall - 8"""	"Wall - 8"""	Walls	04907552-2f8e-4f37-a4f8-9b51dfeba6f2-00070917	Interior
461292	"Wall - 8"""	"Wall - 8"""	Walls	04907552-2f8e-4f37-a4f8-9b51dfeba6f2-000709ec	Interior
461821	"Wall - 8"""	"Wall - 8"""	Walls	04907552-2f8e-4f37-a4f8-9b51dfeba6f2-00070bfd	Interior
462175	"Wall - 8"""	"Wall - 8"""	Walls	04907552-2f8e-4f37-a4f8-9b51dfeba6f2-00070d5f	Interior
462751	Legend Component - Rectangular Column (3D)		Legend Components	6c261700-4628-4994-9fbc-1e8c9a7cda56-00070f9f	Interior
465230	"24"" x 24"""	"Family Type: 24"" x 24"", Family: Rectangular Column"	Columns	6c261700-4628-4994-9fbc-1e8c9a7cda56-0007194e	Structure
465684	"24"" x 24"""	"Family Type: 24"" x 24"", Family: Rectangular Column"	Columns	6c261700-4628-4994-9fbc-1e8c9a7cda56-00071b14	Structure
465811	"24"" x 24"""	"Family Type: 24"" x 24"", Family: Rectangular Column"	Columns	6c261700-4628-4994-9fbc-1e8c9a7cda56-00071b93	Structure
465878	"24"" x 24"""	"Family Type: 24"" x 24"", Family: Rectangular Column"	Columns	6c261700-4628-4994-9fbc-1e8c9a7cda56-00071bd6	Structure
465951	"24"" x 24"""	"Family Type: 24"" x 24"", Family: Rectangular Column"	Columns	6c261700-4628-4994-9fbc-1e8c9a7cda56-00071c1f	Structure
466038	"24"" x 24"""	"Family Type: 24"" x 24"", Family: Rectangular Column"	Columns	6c261700-4628-4994-9fbc-1e8c9a7cda56-00071c76	Structure
466105	"24"" x 24"""	"Family Type: 24"" x 24"", Family: Rectangular Column"	Columns	6c261700-4628-4994-9fbc-1e8c9a7cda56-00071cb9	Structure
466194	"24"" x 24"""	"Family Type: 24"" x 24"", Family: Rectangular Column"	Columns	6c261700-4628-4994-9fbc-1e8c9a7cda56-00071d12	Structure
466269	"24"" x 24"""	"Family Type: 24"" x 24"", Family: Rectangular Column"	Columns	6c261700-4628-4994-9fbc-1e8c9a7cda56-00071d5d	Structure
466330	"24"" x 24"""	"Family Type: 24"" x 24"", Family: Rectangular Column"	Columns	6c261700-4628-4994-9fbc-1e8c9a7cda56-00071d9a	Structure
466534	"24"" x 24"""	"Family Type: 24"" x 24"", Family: Rectangular Column"	Columns	6c261700-4628-4994-9fbc-1e8c9a7cda56-00071e66	Structure
466631	"24"" x 24"""	"Family Type: 24"" x 24"", Family: Rectangular Column"	Columns	6c261700-4628-4994-9fbc-1e8c9a7cda56-00071ec7	Structure
466702	"24"" x 24"""	"Family Type: 24"" x 24"", Family: Rectangular Column"	Columns	6c261700-4628-4994-9fbc-1e8c9a7cda56-00071f0e	Structure
466803	"24"" x 24"""	"Family Type: 24"" x 24"", Family: Rectangular Column"	Columns	6c261700-4628-4994-9fbc-1e8c9a7cda56-00071f73	Structure
466852	"24"" x 24"""	"Family Type: 24"" x 24"", Family: Rectangular Column"	Columns	6c261700-4628-4994-9fbc-1e8c9a7cda56-00071fa4	Structure
466939	"24"" x 24"""	"Family Type: 24"" x 24"", Family: Rectangular Column"	Columns	6c261700-4628-4994-9fbc-1e8c9a7cda56-00071ffb	Structure
467030	"24"" x 24"""	"Family Type: 24"" x 24"", Family: Rectangular Column"	Columns	6c261700-4628-4994-9fbc-1e8c9a7cda56-00072056	Structure
467109	"24"" x 24"""	"Family Type: 24"" x 24"", Family: Rectangular Column"	Columns	6c261700-4628-4994-9fbc-1e8c9a7cda56-000720a5	Structure
467184	"24"" x 24"""	"Family Type: 24"" x 24"", Family: Rectangular Column"	Columns	6c261700-4628-4994-9fbc-1e8c9a7cda56-000720f0	Structure
467259	"24"" x 24"""	"Family Type: 24"" x 24"", Family: Rectangular Column"	Columns	6c261700-4628-4994-9fbc-1e8c9a7cda56-0007213b	Structure
467310	"24"" x 24"""	"Family Type: 24"" x 24"", Family: Rectangular Column"	Columns	6c261700-4628-4994-9fbc-1e8c9a7cda56-0007216e	Structure
467451	"24"" x 24"""	"Family Type: 24"" x 24"", Family: Rectangular Column"	Columns	6c261700-4628-4994-9fbc-1e8c9a7cda56-000721fb	Structure
467512	"24"" x 24"""	"Family Type: 24"" x 24"", Family: Rectangular Column"	Columns	6c261700-4628-4994-9fbc-1e8c9a7cda56-00072238	Structure
467725	"24"" x 24"""	"Family Type: 24"" x 24"", Family: Rectangular Column"	Columns	6c261700-4628-4994-9fbc-1e8c9a7cda56-0007230d	Structure
467786	"24"" x 24"""	"Family Type: 24"" x 24"", Family: Rectangular Column"	Columns	6c261700-4628-4994-9fbc-1e8c9a7cda56-0007234a	Structure
467879	"24"" x 24"""	"Family Type: 24"" x 24"", Family: Rectangular Column"	Columns	6c261700-4628-4994-9fbc-1e8c9a7cda56-000723a7	Structure
468024	"24"" x 24"""	"Family Type: 24"" x 24"", Family: Rectangular Column"	Columns	6c261700-4628-4994-9fbc-1e8c9a7cda56-00072438	Structure
475319	05 - Level 05			6c261700-4628-4994-9fbc-1e8c9a7cda56-000740b7	Shared Levels & Grids
475320	Sketch			6c261700-4628-4994-9fbc-1e8c9a7cda56-000740b8	Shared Levels & Grids
475321	"Floor - 12"""	"Floor - 12"""	Floors	6c261700-4628-4994-9fbc-1e8c9a7cda56-000740b9	Shared Levels & Grids
475323	Model Lines		Lines - <Sketch>	6c261700-4628-4994-9fbc-1e8c9a7cda56-000740bb	Shared Levels & Grids
475326	Model Lines		Lines - <Sketch>	6c261700-4628-4994-9fbc-1e8c9a7cda56-000740be	Shared Levels & Grids
475329	Model Lines		Lines - <Sketch>	6c261700-4628-4994-9fbc-1e8c9a7cda56-000740c1	Shared Levels & Grids
478638	Legend Component - Door-Passage-Uneven-Flush (3D)		Legend Components	b022fadb-7c65-4576-8e19-a1de24b33252-00074dae	Shared Levels & Grids
478711	72'' x 84''	"Family Type: 72'' x 84'', Family: Door-Passage-Uneven-Flush"	Doors	b022fadb-7c65-4576-8e19-a1de24b33252-00074df7	Interior
479011	72'' x 84''	"Family Type: 72'' x 84'', Family: Door-Passage-Uneven-Flush"	Doors	b022fadb-7c65-4576-8e19-a1de24b33252-00074f23	Interior
479212	72'' x 84''	"Family Type: 72'' x 84'', Family: Door-Passage-Uneven-Flush"	Doors	5c0c435c-13f6-4e39-b62f-d593c9799eba-00074fec	Interior
479305	72'' x 84''	"Family Type: 72'' x 84'', Family: Door-Passage-Uneven-Flush"	Doors	5c0c435c-13f6-4e39-b62f-d593c9799eba-00075049	Interior
479374	72'' x 84''	"Family Type: 72'' x 84'', Family: Door-Passage-Uneven-Flush"	Doors	5c0c435c-13f6-4e39-b62f-d593c9799eba-0007508e	Interior
479420	72'' x 84''	"Family Type: 72'' x 84'', Family: Door-Passage-Uneven-Flush"	Doors	5c0c435c-13f6-4e39-b62f-d593c9799eba-000750bc	Interior
479517	72'' x 84''	"Family Type: 72'' x 84'', Family: Door-Passage-Uneven-Flush"	Doors	5c0c435c-13f6-4e39-b62f-d593c9799eba-0007511d	Interior
479580	72'' x 84''	"Family Type: 72'' x 84'', Family: Door-Passage-Uneven-Flush"	Doors	5c0c435c-13f6-4e39-b62f-d593c9799eba-0007515c	Interior
479651	72'' x 84''	"Family Type: 72'' x 84'', Family: Door-Passage-Uneven-Flush"	Doors	5c0c435c-13f6-4e39-b62f-d593c9799eba-000751a3	Interior
479732	72'' x 84''	"Family Type: 72'' x 84'', Family: Door-Passage-Uneven-Flush"	Doors	5c0c435c-13f6-4e39-b62f-d593c9799eba-000751f4	Interior
480779	72'' x 84''	"Family Type: 72'' x 84'', Family: Door-Passage-Uneven-Flush"	Doors	5c0c435c-13f6-4e39-b62f-d593c9799eba-0007560b	Interior
480834	72'' x 84''	"Family Type: 72'' x 84'', Family: Door-Passage-Uneven-Flush"	Doors	5c0c435c-13f6-4e39-b62f-d593c9799eba-00075642	Interior
480990	72'' x 84''	"Family Type: 72'' x 84'', Family: Door-Passage-Uneven-Flush"	Doors	5c0c435c-13f6-4e39-b62f-d593c9799eba-000756de	Interior
481030	72'' x 84''	"Family Type: 72'' x 84'', Family: Door-Passage-Uneven-Flush"	Doors	5c0c435c-13f6-4e39-b62f-d593c9799eba-00075706	Interior
481064	72'' x 84''	"Family Type: 72'' x 84'', Family: Door-Passage-Uneven-Flush"	Doors	5c0c435c-13f6-4e39-b62f-d593c9799eba-00075728	Interior
484991	Legend Component - Door-Passage-Double-Flush-Dbl_Acting (3D)		Legend Components	5c0c435c-13f6-4e39-b62f-d593c9799eba-0007667f	Shared Levels & Grids
486791	Legend Component - Door-Single-Panel (3D)		Legend Components	5c0c435c-13f6-4e39-b62f-d593c9799eba-00076d87	Shared Levels & Grids
487346	Legend Component - Elevator Door-Center (3D)		Legend Components	5c0c435c-13f6-4e39-b62f-d593c9799eba-00076fb2	Shared Levels & Grids
491728	Legend Component - Door-Passage-Double-Flush (3D)		Legend Components	08ce5287-7ebc-4a94-be32-932277c495fd-000780d0	Shared Levels & Grids
492057	"48"" x 84"""	"Family Type: 48"" x 84"", Family: Door-Single-Panel"	Doors	08ce5287-7ebc-4a94-be32-932277c495fd-00078219	Shared Levels & Grids
492089	"36"" x 84"""	"Family Type: 36"" x 84"", Family: Door-Single-Panel"	Doors	08ce5287-7ebc-4a94-be32-932277c495fd-00078239	Shared Levels & Grids
492146	"36"" x 84"""	"Family Type: 36"" x 84"", Family: Door-Single-Panel"	Doors	08ce5287-7ebc-4a94-be32-932277c495fd-00078272	Shared Levels & Grids
492216	"36"" x 84"""	"Family Type: 36"" x 84"", Family: Door-Single-Panel"	Doors	08ce5287-7ebc-4a94-be32-932277c495fd-000782b8	Shared Levels & Grids
492260	"36"" x 84"""	"Family Type: 36"" x 84"", Family: Door-Single-Panel"	Doors	08ce5287-7ebc-4a94-be32-932277c495fd-000782e4	Shared Levels & Grids
492292	"36"" x 84"""	"Family Type: 36"" x 84"", Family: Door-Single-Panel"	Doors	08ce5287-7ebc-4a94-be32-932277c495fd-00078304	Shared Levels & Grids
492341	"36"" x 84"""	"Family Type: 36"" x 84"", Family: Door-Single-Panel"	Doors	08ce5287-7ebc-4a94-be32-932277c495fd-00078335	Shared Levels & Grids
492403	"36"" x 84"""	"Family Type: 36"" x 84"", Family: Door-Single-Panel"	Doors	08ce5287-7ebc-4a94-be32-932277c495fd-00078373	Shared Levels & Grids
492478	"36"" x 84"""	"Family Type: 36"" x 84"", Family: Door-Single-Panel"	Doors	08ce5287-7ebc-4a94-be32-932277c495fd-000783be	Shared Levels & Grids
492550	"36"" x 84"""	"Family Type: 36"" x 84"", Family: Door-Single-Panel"	Doors	08ce5287-7ebc-4a94-be32-932277c495fd-00078406	Shared Levels & Grids
492621	"36"" x 84"""	"Family Type: 36"" x 84"", Family: Door-Single-Panel"	Doors	08ce5287-7ebc-4a94-be32-932277c495fd-0007844d	Shared Levels & Grids
492683	"36"" x 84"""	"Family Type: 36"" x 84"", Family: Door-Single-Panel"	Doors	08ce5287-7ebc-4a94-be32-932277c495fd-0007848b	Shared Levels & Grids
492746	"36"" x 84"""	"Family Type: 36"" x 84"", Family: Door-Single-Panel"	Doors	08ce5287-7ebc-4a94-be32-932277c495fd-000784ca	Shared Levels & Grids
492785	"36"" x 84"""	"Family Type: 36"" x 84"", Family: Door-Single-Panel"	Doors	08ce5287-7ebc-4a94-be32-932277c495fd-000784f1	Shared Levels & Grids
492858	"36"" x 84"""	"Family Type: 36"" x 84"", Family: Door-Single-Panel"	Doors	08ce5287-7ebc-4a94-be32-932277c495fd-0007853a	Shared Levels & Grids
492905	"36"" x 84"""	"Family Type: 36"" x 84"", Family: Door-Single-Panel"	Doors	08ce5287-7ebc-4a94-be32-932277c495fd-00078569	Shared Levels & Grids
493021	"Wall - 8"""	"Wall - 8"""	Walls	08ce5287-7ebc-4a94-be32-932277c495fd-000785dd	Shared Levels & Grids
493107	"Wall - 8"""	"Wall - 8"""	Walls	08ce5287-7ebc-4a94-be32-932277c495fd-00078633	Shared Levels & Grids
493168	"Wall - 8"""	"Wall - 8"""	Walls	08ce5287-7ebc-4a94-be32-932277c495fd-00078670	Shared Levels & Grids
493264	"Wall - 8"""	"Wall - 8"""	Walls	08ce5287-7ebc-4a94-be32-932277c495fd-000786d0	Shared Levels & Grids
493394	"36"" x 84"""	"Family Type: 36"" x 84"", Family: Door-Single-Panel"	Doors	08ce5287-7ebc-4a94-be32-932277c495fd-00078752	Shared Levels & Grids
493501	"36"" x 84"""	"Family Type: 36"" x 84"", Family: Door-Single-Panel"	Doors	08ce5287-7ebc-4a94-be32-932277c495fd-000787bd	Shared Levels & Grids
493550	"36"" x 84"""	"Family Type: 36"" x 84"", Family: Door-Single-Panel"	Doors	08ce5287-7ebc-4a94-be32-932277c495fd-000787ee	Shared Levels & Grids
493596	"36"" x 84"""	"Family Type: 36"" x 84"", Family: Door-Single-Panel"	Doors	08ce5287-7ebc-4a94-be32-932277c495fd-0007881c	Shared Levels & Grids
493922	"36"" x 84"""	"Family Type: 36"" x 84"", Family: Door-Single-Panel"	Doors	08ce5287-7ebc-4a94-be32-932277c495fd-00078962	Shared Levels & Grids
494798	"36"" x 84"""	"Family Type: 36"" x 84"", Family: Door-Single-Panel"	Doors	08ce5287-7ebc-4a94-be32-932277c495fd-00078cce	Shared Levels & Grids
494867	"48"" x 84"""	"Family Type: 48"" x 84"", Family: Door-Single-Panel"	Doors	08ce5287-7ebc-4a94-be32-932277c495fd-00078d13	Shared Levels & Grids
494925	"36"" x 84"""	"Family Type: 36"" x 84"", Family: Door-Single-Panel"	Doors	08ce5287-7ebc-4a94-be32-932277c495fd-00078d4d	Shared Levels & Grids
494956	"36"" x 84"""	"Family Type: 36"" x 84"", Family: Door-Single-Panel"	Doors	08ce5287-7ebc-4a94-be32-932277c495fd-00078d6c	Shared Levels & Grids
495225	"36"" x 84"""	"Family Type: 36"" x 84"", Family: Door-Single-Panel"	Doors	08ce5287-7ebc-4a94-be32-932277c495fd-00078e79	Shared Levels & Grids
495252	"36"" x 84"""	"Family Type: 36"" x 84"", Family: Door-Single-Panel"	Doors	08ce5287-7ebc-4a94-be32-932277c495fd-00078e94	Shared Levels & Grids
496160	"60"" x 84"""	"Family Type: 60"" x 84"", Family: Door-Passage-Double-Flush"	Doors	1c20d106-6296-4e33-96a5-562a28fb6b30-00079220	Shared Levels & Grids
496474	"36"" x 84"""	"Family Type: 36"" x 84"", Family: Door-Single-Panel"	Doors	1c20d106-6296-4e33-96a5-562a28fb6b30-0007935a	Shared Levels & Grids
496911	"60"" x 84"""	"Family Type: 60"" x 84"", Family: Door-Passage-Double-Flush"	Doors	1c20d106-6296-4e33-96a5-562a28fb6b30-0007950f	Shared Levels & Grids
497212	"Wall - 8"""	"Wall - 8"""	Walls	1c20d106-6296-4e33-96a5-562a28fb6b30-0007963c	Shared Levels & Grids
497284	"72"" x 84"""	"Family Type: 72"" x 84"", Family: Door-Passage-Double-Flush-Dbl_Acting"	Doors	1c20d106-6296-4e33-96a5-562a28fb6b30-00079684	Shared Levels & Grids
497635	"Wall - 8"""	"Wall - 8"""	Walls	1c20d106-6296-4e33-96a5-562a28fb6b30-000797e3	Shared Levels & Grids
497669	72'' x 84''	"Family Type: 72'' x 84'', Family: Door-Passage-Uneven-Flush"	Doors	1c20d106-6296-4e33-96a5-562a28fb6b30-00079805	Shared Levels & Grids
498000	05 - Level 05			6c3c184d-58c1-4f8f-93f2-41e4395663a2-00079950	Shared Levels & Grids
498011	05 - Level 05			6c3c184d-58c1-4f8f-93f2-41e4395663a2-0007995b	Shared Levels & Grids
499125	"Wall - 8"""	"Wall - 8"""	Walls	ecc06aa1-eeac-4c16-bea4-ebb618e94f16-00079db5	Shared Levels & Grids
500921	"Wall - 4"""	"Wall - 4"""	Walls	b8735a90-14c4-4c7c-8b07-fec999800b48-0007a4b9	Shared Levels & Grids
501073	"Wall - 4"""	"Wall - 4"""	Walls	b8735a90-14c4-4c7c-8b07-fec999800b48-0007a551	Shared Levels & Grids
501687	"Wall - 4"""	"Wall - 4"""	Walls	b8735a90-14c4-4c7c-8b07-fec999800b48-0007a7b7	Shared Levels & Grids
501841	05 - Level 05			b8735a90-14c4-4c7c-8b07-fec999800b48-0007a851	Shared Levels & Grids
501893	"Basic Wall : Wall - 1"" (Floor Plan)"		Legend Components	b8735a90-14c4-4c7c-8b07-fec999800b48-0007a885	Shared Levels & Grids
501974	"Wall - 1"""	"Wall - 1"""	Walls	b8735a90-14c4-4c7c-8b07-fec999800b48-0007a8d6	Shared Levels & Grids
502111	"Wall - 1"""	"Wall - 1"""	Walls	b8735a90-14c4-4c7c-8b07-fec999800b48-0007a95f	Shared Levels & Grids
502224	05 - Level 05			b8735a90-14c4-4c7c-8b07-fec999800b48-0007a9d0	Shared Levels & Grids
502349	"Wall - 8"""	"Wall - 8"""	Walls	05208b64-ad50-4732-afad-3d83217cdcdb-0007aa4d	Shared Levels & Grids
502466	"Wall - 8"""	"Wall - 8"""	Walls	05208b64-ad50-4732-afad-3d83217cdcdb-0007aac2	Shared Levels & Grids
502560	"Wall - 8"""	"Wall - 8"""	Walls	05208b64-ad50-4732-afad-3d83217cdcdb-0007ab20	Shared Levels & Grids
502654	"Wall - 8"""	"Wall - 8"""	Walls	05208b64-ad50-4732-afad-3d83217cdcdb-0007ab7e	Shared Levels & Grids
502777	"Wall - 8"""	"Wall - 8"""	Walls	05208b64-ad50-4732-afad-3d83217cdcdb-0007abf9	Shared Levels & Grids
502863	"Wall - 8"""	"Wall - 8"""	Walls	05208b64-ad50-4732-afad-3d83217cdcdb-0007ac4f	Shared Levels & Grids
502978	"Wall - 8"""	"Wall - 8"""	Walls	05208b64-ad50-4732-afad-3d83217cdcdb-0007acc2	Shared Levels & Grids
503039	"Wall - 8"""	"Wall - 8"""	Walls	05208b64-ad50-4732-afad-3d83217cdcdb-0007acff	Shared Levels & Grids
503178	"Wall - 8"""	"Wall - 8"""	Walls	05208b64-ad50-4732-afad-3d83217cdcdb-0007ad8a	Shared Levels & Grids
503230	"Wall - 8"""	"Wall - 8"""	Walls	05208b64-ad50-4732-afad-3d83217cdcdb-0007adbe	Shared Levels & Grids
503439	"Wall - 8"""	"Wall - 8"""	Walls	05208b64-ad50-4732-afad-3d83217cdcdb-0007ae8f	Shared Levels & Grids
506703	"Wall - 8"""	"Wall - 8"""	Walls	05208b64-ad50-4732-afad-3d83217cdcdb-0007bb4f	Shared Levels & Grids
507001	Curtain Wall : 5th Floor Curtain Walls (Floor Plan)		Legend Components	05208b64-ad50-4732-afad-3d83217cdcdb-0007bc79	Exterior Skin
507320	5th Floor Curtain Walls	5th Floor Curtain Walls	Walls	05208b64-ad50-4732-afad-3d83217cdcdb-0007bdb8	Shared Levels & Grids
507321	Glazed	"Family Type: Glazed, Family: System Panel"	Curtain Panels	05208b64-ad50-4732-afad-3d83217cdcdb-0007bdb9	Shared Levels & Grids
507475	5th Floor Curtain Walls	5th Floor Curtain Walls	Walls	05208b64-ad50-4732-afad-3d83217cdcdb-0007be53	Shared Levels & Grids
507476	Glazed	"Family Type: Glazed, Family: System Panel"	Curtain Panels	05208b64-ad50-4732-afad-3d83217cdcdb-0007be54	Shared Levels & Grids
507640	5th Floor Curtain Walls	5th Floor Curtain Walls	Walls	05208b64-ad50-4732-afad-3d83217cdcdb-0007bef8	Shared Levels & Grids
507641	Glazed	"Family Type: Glazed, Family: System Panel"	Curtain Panels	05208b64-ad50-4732-afad-3d83217cdcdb-0007bef9	Shared Levels & Grids
507743	5th Floor Curtain Walls	5th Floor Curtain Walls	Walls	05208b64-ad50-4732-afad-3d83217cdcdb-0007bf5f	Shared Levels & Grids
507744	Glazed	"Family Type: Glazed, Family: System Panel"	Curtain Panels	05208b64-ad50-4732-afad-3d83217cdcdb-0007bf60	Shared Levels & Grids
507763	5th Floor Curtain Walls	5th Floor Curtain Walls	Walls	05208b64-ad50-4732-afad-3d83217cdcdb-0007bf73	Shared Levels & Grids
507764	Glazed	"Family Type: Glazed, Family: System Panel"	Curtain Panels	05208b64-ad50-4732-afad-3d83217cdcdb-0007bf74	Shared Levels & Grids
507811	5th Floor Curtain Walls	5th Floor Curtain Walls	Walls	05208b64-ad50-4732-afad-3d83217cdcdb-0007bfa3	Shared Levels & Grids
507812	Glazed	"Family Type: Glazed, Family: System Panel"	Curtain Panels	05208b64-ad50-4732-afad-3d83217cdcdb-0007bfa4	Shared Levels & Grids
507917	5th Floor Curtain Walls	5th Floor Curtain Walls	Walls	05208b64-ad50-4732-afad-3d83217cdcdb-0007c00d	Shared Levels & Grids
507918	Glazed	"Family Type: Glazed, Family: System Panel"	Curtain Panels	05208b64-ad50-4732-afad-3d83217cdcdb-0007c00e	Shared Levels & Grids
516204	Grid Line		Walls - Curtain Wall Grids	222d0bfc-6ddd-4743-ac87-923562b4c09f-0007e06c	Shared Levels & Grids
516205	Glazed	"Family Type: Glazed, Family: System Panel"	Curtain Panels	222d0bfc-6ddd-4743-ac87-923562b4c09f-0007e06d	Shared Levels & Grids
516206	Grid Line		Walls - Curtain Wall Grids	222d0bfc-6ddd-4743-ac87-923562b4c09f-0007e06e	Shared Levels & Grids
516207	Glazed	"Family Type: Glazed, Family: System Panel"	Curtain Panels	222d0bfc-6ddd-4743-ac87-923562b4c09f-0007e06f	Shared Levels & Grids
516208	Grid Line		Walls - Curtain Wall Grids	222d0bfc-6ddd-4743-ac87-923562b4c09f-0007e070	Shared Levels & Grids
516209	Glazed	"Family Type: Glazed, Family: System Panel"	Curtain Panels	222d0bfc-6ddd-4743-ac87-923562b4c09f-0007e071	Shared Levels & Grids
516210	Grid Line		Walls - Curtain Wall Grids	222d0bfc-6ddd-4743-ac87-923562b4c09f-0007e072	Shared Levels & Grids
